Row,ReportTime,TimeEntered,Filled,BrokerName,Trader,Client,TraderName,BidPrice,AskPrice,AskBroker,AskBrokerName,AskClient,AskTrader,TransVal,Security,Security Name,BidBroker,BidBrokerName,BidClient,BidTrader,Long Name,Date,Price,Active,Annfo Id,Annfo Securities,Annfo Title,Annfo Type,AskBrokerShortName,AskFlags,AskOrderId,AskPretradeVol,AskTimeEntered,AskTradedQty,BestAskQuoteVol,BestAskVol,BestBidPrice,BestBidQuotePrice,BestBidQuoteVol,BestBidVol,BidBrokerShortName,BidFlags,BidOrderId,BidPretradeVol,BidTimeEntered,BidTradedQty,Long Name[Ask],Long Name[Bid],BrokerShortName,BS,ChangeVol,Security long name,Instrument Type,CounterBroker,CounterBrokerName,CounterClient,CounterTrader,Currency,DateOfMat,DaysToMat,DeleteReason,DeltaVol,DiscVol,EntryId,FAV Source Midfix,Security FD,Flags,Security FM,Security IG,Maturity date,Security MK,Number of Attachments,OrderId,Security PV,PrevPrice,Security PB,PriceTik,Security PY,Underlying instrument,RemainingVol,Session,Security MS,Tik table,Security TV,Time,TradedQty,TradeId,TransVol,Type,UndiscVol
391,,8:38:40,F,LIM AND TAN SECURITIES PTE LTD,12-229100,12-0175093,WONG SOON BEA,,0.035,12,LIM AND TAN SECURITIES PTE LTD,12-0175093,12-229100,7000,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,LIM,,39500,,8:38:40,,200000,40722000,0.03,0.03,0,23266000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,39500,,,,,,,,,39500,,0.035,,0,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:40,0,,200000,ENTER,0
392,,8:38:41,F,DMG N PARTNERS SECURITIES P L,31-320300,31-0214106,ONG YOON PENG,,0.04,31,DMG N PARTNERS SECURITIES P L,31-0214106,31-320300,4000,GOLDTRON,GOLDTRON LIMITED,,,,,DMG N PARTNERS SECURITIES P L,4/26/2007,0.02,Y,,,,,DMG,,39517,,8:38:41,,100000,40922000,0.03,0.03,0,23266000,,,,,,,DMG N PARTNERS SECURITIES P L,,DMG,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,39517,,,,,,,,,39517,,0.035,,0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:41,0,,100000,ENTER,0
393,,8:38:45,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0110630,20-Z20,,0.045,20,PHILLIP SECURITIES PTE LTD,20-0110630,20-Z20,9855,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0225,Y,,,,,PHILLIP,CP,39674,,8:38:45,,219000,40922000,0.03,0.03,0,23266000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 219000,GOLDTRON LIMITED,,,,,,SGD,,,,219000,219000,39674,,,CP,,,,,,39674,,0.035,,0.01,,,219000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:45,0,,219000,ENTER,0
394,,8:38:53,F,LIM AND TAN SECURITIES PTE LTD,12-229100,12-0100019,WONG SOON BEA,,0.04,12,LIM AND TAN SECURITIES PTE LTD,12-0100019,12-229100,4000,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,LIM,,39911,,8:38:53,,100000,40922000,0.03,0.03,0,23266000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,39911,,,,,,,,,39911,,0.035,,0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:53,0,,100000,ENTER,0
395,,8:38:55,F,KIM ENG SECURITIES PTE. LTD.,21-962104,21-0169692,21-962104,,0.035,21,KIM ENG SECURITIES PTE. LTD.,21-0169692,21-962104,24500,GOLDTRON,GOLDTRON LIMITED,,,,,KIM ENG SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,KIM,IE,39978,,8:38:55,,700000,40922000,0.03,0.03,0,23266000,,,,,,,KIM ENG SECURITIES PTE. LTD.,,KIM,Ask,0 + 700000,GOLDTRON LIMITED,,,,,,SGD,,,,700000,700000,39978,,,IE,,,,,,39978,,0.035,,0,,,700000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:55,0,,700000,ENTER,0
396,,8:38:56,F,UOB KAY HIAN PTE LTD,05-960500,05-3102805,SHIA CHEE SING,,0.035,5,UOB KAY HIAN PTE LTD,05-3102805,05-960500,3500,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,IE,40057,,8:38:56,,100000,41622000,0.03,0.03,0,23266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40057,,,IE,,,,,,40057,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:56,0,,100000,ENTER,0
397,,8:38:57,F,UOB KAY HIAN PTE LTD,05-164500,05-0060079,CHNG CHEE TIONG MICHAEL,0.025,,,,,,12500,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-0060079,05-164500,UOB KAY HIAN PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,41722000,0.03,0.03,500000,23266000,UOB,,40064,,8:38:57,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 500000,GOLDTRON LIMITED,,,,,,SGD,,,,500000,500000,40064,,,,,,,,,40064,,0.035,,-0.01,,,500000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:57,0,,500000,ENTER,0
398,,8:38:59,F,UOB KAY HIAN PTE LTD,05-960501,05-0181613,ONG G S GERALDINE,,0.04,5,UOB KAY HIAN PTE LTD,05-0181613,05-960501,12000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.02,Y,,,,,UOB,IE,40091,,8:38:59,,300000,41722000,0.03,0.03,0,23266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,40091,,,IE,,,,,,40091,,0.035,,0.005,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:38:59,0,,300000,ENTER,0
399,,8:39:00,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0168132,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0168132,20-Z20,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,40123,,8:39:00,,100000,41722000,0.03,0.03,0,23266000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40123,,,,,,,,,40123,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:00,0,,100000,ENTER,0
400,,8:39:02,F,UOB KAY HIAN PTE LTD,05-960500,05-0191715,SHIA CHEE SING,,0.04,5,UOB KAY HIAN PTE LTD,05-0191715,05-960500,1600,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.02,Y,,,,,UOB,CP IE,40229,,8:39:02,,40000,41822000,0.03,0.03,0,23266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 40000,GOLDTRON LIMITED,,,,,,SGD,,,,40000,40000,40229,,,CP IE,,,,,,40229,,0.035,,0.005,,,40000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:02,0,,40000,ENTER,0
401,,8:39:03,F,UOB KAY HIAN PTE LTD,05-013000,05-0064684,LOW SENG HIN,0.03,,,,,,12000,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-0064684,05-013000,UOB KAY HIAN PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,41822000,0.03,0.03,400000,23266000,UOB,,40249,,8:39:03,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 400000,GOLDTRON LIMITED,,,,,,SGD,,,,400000,400000,40249,,,,,,,,,40249,,0.035,,-0.005,,,400000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:03,0,,400000,ENTER,0
402,,8:39:06,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0219771,20-Z20,,0.04,20,PHILLIP SECURITIES PTE LTD,20-0219771,20-Z20,2000,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,PHILLIP,,40345,,8:39:06,,50000,41822000,0.03,0.03,0,23666000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,40345,,,,,,,,,40345,,0.035,,0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:06,0,,50000,ENTER,0
403,,8:39:07,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0236454,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0236454,20-Z20,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,40384,,8:39:07,,100000,41822000,0.03,0.03,0,23666000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40384,,,,,,,,,40384,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:07,0,,100000,ENTER,0
404,,8:39:10,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0252170,20-Z20,0.035,,,,,,8750,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0252170,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,,,,,,,0,41922000,0.03,0.03,250000,23666000,PHILLIP,,40445,,8:39:10,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 250000,GOLDTRON LIMITED,,,,,,SGD,,,,250000,250000,40445,,,,,,,,,40445,,0.035,,0,,,250000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:10,0,,250000,ENTER,0
405,,8:39:12,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0055934,20-Z20,0.03,,,,,,3000,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0055934,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,41922000,0.035,0.035,100000,250000,PHILLIP,,40555,,8:39:12,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40555,,,,,,,,,40555,,0.035,,-0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:12,0,,100000,ENTER,0
406,,8:39:17,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0237907,20-Z20,,0.05,20,PHILLIP SECURITIES PTE LTD,20-0237907,20-Z20,5000,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.025,Y,,,,,PHILLIP,,40698,,8:39:17,,100000,41922000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40698,,,,,,,,,40698,,0.035,,0.015,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:17,0,,100000,ENTER,0
407,,8:39:17,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0275833,20-Z20,,0.04,20,PHILLIP SECURITIES PTE LTD,20-0275833,20-Z20,4000,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,PHILLIP,,40706,,8:39:17,,100000,41922000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40706,,,,,,,,,40706,,0.035,,0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:17,0,,100000,ENTER,0
408,,8:39:17,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0414367,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0414367,20-Z20,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,40730,,8:39:17,,100000,41922000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,40730,,,,,,,,,40730,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:17,0,,100000,ENTER,0
409,,8:39:18,F,UOB KAY HIAN PTE LTD,05-960500,05-0322313,SHIA CHEE SING,0.03,,,,,,1500,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-0322313,05-960500,UOB KAY HIAN PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,42022000,0.035,0.035,50000,250000,UOB,IE,40759,,8:39:18,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,40759,,,IE,,,,,,40759,,0.035,,-0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:18,0,,50000,ENTER,0
410,,8:39:34,F,UOB KAY HIAN PTE LTD,05-960500,05-1006452,SHIA CHEE SING,,0.04,5,UOB KAY HIAN PTE LTD,05-1006452,05-960500,2000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.02,Y,,,,,UOB,IE,41237,,8:39:34,,50000,42022000,0.035,0.035,0,250000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,41237,,,IE,,,,,,41237,,0.035,,0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:34,0,,50000,ENTER,0
411,,8:39:36,F,UOB KAY HIAN PTE LTD,05-960500,05-1006452,SHIA CHEE SING,,0.045,5,UOB KAY HIAN PTE LTD,05-1006452,05-960500,2250,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0225,Y,,,,,UOB,IE,41306,,8:39:36,,50000,42022000,0.035,0.035,0,250000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,41306,,,IE,,,,,,41306,,0.035,,0.01,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:36,0,,50000,ENTER,0
412,,8:39:38,F,UOB KAY HIAN PTE LTD,05-095100,05-2126980,YU KENG SIEW,,0.045,5,UOB KAY HIAN PTE LTD,05-2126980,05-095100,13500,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0225,Y,,,,,UOB,,41344,,8:39:38,,300000,42022000,0.035,0.035,0,250000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,41344,,,,,,,,,41344,,0.035,,0.01,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:38,0,,300000,ENTER,0
413,,8:39:39,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0267428,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0267428,20-Z20,1750,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,41365,,8:39:39,,50000,42022000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,41365,,,,,,,,,41365,,0.035,,0,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:39,0,,50000,ENTER,0
414,,8:39:42,F,UOB KAY HIAN PTE LTD,05-960500,05-0196582,SHIA CHEE SING,,0.035,5,UOB KAY HIAN PTE LTD,05-0196582,05-960500,1750,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,IE,41503,,8:39:42,,50000,42072000,0.035,0.035,0,250000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,41503,,,IE,,,,,,41503,,0.035,,0,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:42,0,,50000,ENTER,0
415,,8:39:51,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0048940,20-Z20,0.025,,,,,,3750,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0048940,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,42122000,0.035,0.035,150000,250000,PHILLIP,,41726,,8:39:51,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 150000,GOLDTRON LIMITED,,,,,,SGD,,,,150000,150000,41726,,,,,,,,,41726,,0.035,,-0.01,,,150000,NoSession,,"0.005to1,0.01to10,0.02",,8:39:51,0,,150000,ENTER,0
416,,8:40:08,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0004009,20-Z20,,0.045,20,PHILLIP SECURITIES PTE LTD,20-0004009,20-Z20,2700,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0225,Y,,,,,PHILLIP,,42303,,8:40:08,,60000,42122000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 60000,GOLDTRON LIMITED,,,,,,SGD,,,,60000,60000,42303,,,,,,,,,42303,,0.035,,0.01,,,60000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:08,0,,60000,ENTER,0
417,,8:40:11,F,KIM ENG SECURITIES PTE. LTD.,21-962104,21-0327343,21-962104,,0.035,21,KIM ENG SECURITIES PTE. LTD.,21-0327343,21-962104,2100,GOLDTRON,GOLDTRON LIMITED,,,,,KIM ENG SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,KIM,IE,42413,,8:40:11,,60000,42122000,0.035,0.035,0,250000,,,,,,,KIM ENG SECURITIES PTE. LTD.,,KIM,Ask,0 + 60000,GOLDTRON LIMITED,,,,,,SGD,,,,60000,60000,42413,,,IE,,,,,,42413,,0.035,,0,,,60000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:11,0,,60000,ENTER,0
418,,8:40:14,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0279400,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0279400,20-Z20,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,42493,,8:40:14,,100000,42182000,0.035,0.035,0,250000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,42493,,,,,,,,,42493,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:14,0,,100000,ENTER,0
419,,8:40:25,F,AMFRASER SECURITIES PTE. LTD.,01-156100,01-0122221,YEW SHIEN PING,0.03,,,,,,1500,GOLDTRON,GOLDTRON LIMITED,1,AMFRASER SECURITIES PTE. LTD.,01-0122221,01-156100,AMFRASER SECURITIES PTE. LTD.,4/26/2007,0.015,Y,,,,,,,,,,,0,42282000,0.035,0.035,50000,250000,AMFRASER,,42710,,8:40:25,,,AMFRASER SECURITIES PTE. LTD.,AMFRASER,Bid,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,42710,,,,,,,,,42710,,0.035,,-0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:25,0,,50000,ENTER,0
420,,8:40:26,F,UOB KAY HIAN PTE LTD,05-259600,05-3020800,05-259600,,0.035,5,UOB KAY HIAN PTE LTD,05-3020800,05-259600,28000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,CP,42741,,8:40:26,,800000,42282000,0.035,0.035,0,250000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 800000,GOLDTRON LIMITED,,,,,,SGD,,,,800000,800000,42741,,,CP,,,,,,42741,,0.035,,0,,,800000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:26,0,,800000,ENTER,0
421,,8:40:32,F,AMFRASER SECURITIES PTE. LTD.,01-156100,01-0122221,YEW SHIEN PING,0.035,,,,,,1750,GOLDTRON,GOLDTRON LIMITED,1,AMFRASER SECURITIES PTE. LTD.,01-0122221,01-156100,AMFRASER SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,,,,,,,0,43082000,0.035,0.035,50000,250000,AMFRASER,,42821,,8:40:32,,,AMFRASER SECURITIES PTE. LTD.,AMFRASER,Bid,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,42821,,,,,,,,,42821,,0.035,,0,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:40:32,0,,50000,ENTER,0
422,,8:30:01,,UOB KAY HIAN PTE LTD,05-085900,05-0640213,KOH S M RICHARD,0.03,,,,,,16500,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-0640213,05-085900,UOB KAY HIAN PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,43082000,0.035,0.035,0,300000,UOB,,862,,8:30:01,,,UOB KAY HIAN PTE LTD,UOB,Bid,550000 - 550000,GOLDTRON LIMITED,,,,,,SGD,,,,-550000,550000,862,,,,,,,,,862,,0.035,,-0.005,,,0,NoSession,,"0.005to1,0.01to10,0.02",,8:40:49,0,,550000,DELET,0
423,,8:41:01,F,OCBC SECURITIES PRIVATE LTD,28-016100,28-0112424,NG HOCK LEONG,,0.035,28,OCBC SECURITIES PRIVATE LTD,28-0112424,28-016100,7000,GOLDTRON,GOLDTRON LIMITED,,,,,OCBC SECURITIES PRIVATE LTD,4/26/2007,0.0175,Y,,,,,OCBC,,43186,,8:41:01,,200000,43082000,0.035,0.035,0,300000,,,,,,,OCBC SECURITIES PRIVATE LTD,,OCBC,Ask,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,43186,,,,,,,,,43186,,0.035,,0,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:01,0,,200000,ENTER,0
424,,8:41:03,F,UOB KAY HIAN PTE LTD,05-960500,05-1309318,SHIA CHEE SING,,0.035,5,UOB KAY HIAN PTE LTD,05-1309318,05-960500,700,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,IE,43203,,8:41:03,,20000,43282000,0.035,0.035,0,300000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 20000,GOLDTRON LIMITED,,,,,,SGD,,,,20000,20000,43203,,,IE,,,,,,43203,,0.035,,0,,,20000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:03,0,,20000,ENTER,0
425,,8:41:03,F,UOB KAY HIAN PTE LTD,05-085900,05-0640213,KOH S M RICHARD,,0.04,5,UOB KAY HIAN PTE LTD,05-0640213,05-085900,2000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.02,Y,,,,,UOB,RA,43204,,8:41:03,,50000,43302000,0.035,0.035,0,300000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,43204,,,RA,,,,,,43204,,0.035,,0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:03,0,,50000,ENTER,0
426,,8:41:07,F,UOB KAY HIAN PTE LTD,05-960500,05-2110385,SHIA CHEE SING,,0.05,5,UOB KAY HIAN PTE LTD,05-2110385,05-960500,10000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.025,Y,,,,,UOB,IE,43244,,8:41:07,,200000,43302000,0.035,0.035,0,300000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,43244,,,IE,,,,,,43244,,0.035,,0.015,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:07,0,,200000,ENTER,0
427,,8:41:07,F,UOB KAY HIAN PTE LTD,05-960500,05-2110385,SHIA CHEE SING,0.02,,,,,,2000,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-2110385,05-960500,UOB KAY HIAN PTE LTD,4/26/2007,0.01,Y,,,,,,,,,,,0,43302000,0.035,0.035,100000,300000,UOB,IE,43246,,8:41:07,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,43246,,,IE,,,,,,43246,,0.035,,-0.015,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:07,0,,100000,ENTER,0
428,,8:41:08,F,KIM ENG SECURITIES PTE. LTD.,21-033300,21-0248548,TAN KHOON CHUA,,0.04,21,KIM ENG SECURITIES PTE. LTD.,21-0248548,21-033300,1600,GOLDTRON,GOLDTRON LIMITED,,,,,KIM ENG SECURITIES PTE. LTD.,4/26/2007,0.02,Y,,,,,KIM,,43252,,8:41:08,,40000,43302000,0.035,0.035,0,300000,,,,,,,KIM ENG SECURITIES PTE. LTD.,,KIM,Ask,0 + 40000,GOLDTRON LIMITED,,,,,,SGD,,,,40000,40000,43252,,,,,,,,,43252,,0.035,,0.005,,,40000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:08,0,,40000,ENTER,0
429,,8:41:34,F,LIM AND TAN SECURITIES PTE LTD,12-252100,12-0062297,YEOW SZE MUAN,,0.035,12,LIM AND TAN SECURITIES PTE LTD,12-0062297,12-252100,7000,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,LIM,,43586,,8:41:34,,200000,43302000,0.035,0.035,0,300000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,43586,,,,,,,,,43586,,0.035,,0,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:34,0,,200000,ENTER,0
430,,8:41:42,F,UOB KAY HIAN PTE LTD,05-960500,05-1124339,SHIA CHEE SING,0.025,,,,,,2500,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-1124339,05-960500,UOB KAY HIAN PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,43502000,0.035,0.035,100000,300000,UOB,IE,43667,,8:41:42,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,43667,,,IE,,,,,,43667,,0.035,,-0.01,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:41:42,0,,100000,ENTER,0
