Date,Open,High,Low,Close,Adj Close,Volume
2008-03-07,0.05556,0.05556,0.05556,0.05556,0.05556,498060
2008-03-10,0.05556,0.05556,0.02778,0.02778,0.02778,600120
2008-03-11,0.02778,0.05556,0.02778,0.05556,0.05556,774000
2008-03-12,0.08333,0.08333,0.02778,0.02778,0.02778,288000
2008-03-13,0.05556,0.05556,0.05556,0.05556,0.05556,306000
2008-03-14,0.05556,0.05556,0.05556,0.05556,0.05556,196200
2008-03-17,0.05556,0.05556,0.05556,0.05556,0.05556,207000
2008-03-18,0.05556,0.05556,0.05556,0.05556,0.05556,72000
2008-03-19,0.05556,0.05556,0.02778,0.05556,0.05556,63540
2008-03-20,0.05556,0.05556,0.05556,0.05556,0.05556,48600
2008-03-24,0.05556,0.05556,0.05556,0.05556,0.05556,126000
2008-03-25,0.05556,0.05556,0.05556,0.05556,0.05556,393120
2008-03-26,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-03-27,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2008-03-28,0.05556,0.05556,0.02778,0.05556,0.05556,390780
2008-03-31,0.05556,0.05556,0.05556,0.05556,0.05556,156600
2008-04-01,0.05556,0.05556,0.05556,0.05556,0.05556,205200
2008-04-02,0.05556,0.05556,0.02778,0.05556,0.05556,626400
2008-04-03,0.05556,0.05556,0.05556,0.05556,0.05556,270000
2008-04-04,0.05556,0.05556,0.05556,0.05556,0.05556,569700
2008-04-07,0.05556,0.05556,0.05556,0.05556,0.05556,268200
2008-04-08,0.05556,0.05556,0.02778,0.02778,0.02778,241200
2008-04-09,0.05556,0.05556,0.02778,0.02778,0.02778,40140
2008-04-10,0.05556,0.05556,0.02778,0.05556,0.05556,318420
2008-04-11,0.05556,0.05556,0.05556,0.05556,0.05556,317340
2008-04-14,0.05556,0.05556,0.05556,0.05556,0.05556,3161520
2008-04-15,0.05556,0.08333,0.05556,0.05556,0.05556,505980
2008-04-16,0.05556,0.08333,0.05556,0.05556,0.05556,168300
2008-04-17,0.05556,0.05556,0.05556,0.05556,0.05556,810000
2008-04-18,0.05556,0.08333,0.05556,0.05556,0.05556,12600
2008-04-21,0.05556,0.05556,0.05556,0.05556,0.05556,66600
2008-04-22,0.05556,0.05556,0.05556,0.05556,0.05556,1292940
2008-04-23,0.05556,0.05556,0.05556,0.05556,0.05556,4140
2008-04-24,0.05556,0.05556,0.05556,0.05556,0.05556,14400
2008-04-25,0.05556,0.05556,0.05556,0.05556,0.05556,54000
2008-04-28,0.05556,0.05556,0.05556,0.05556,0.05556,519120
2008-04-29,0.05556,0.05556,0.05556,0.05556,0.05556,252180
2008-04-30,0.05556,0.05556,0.05556,0.05556,0.05556,230400
2008-05-02,0.05556,0.05556,0.05556,0.05556,0.05556,716760
2008-05-05,0.05556,0.05556,0.05556,0.05556,0.05556,570060
2008-05-06,0.05556,0.05556,0.05556,0.05556,0.05556,27000
2008-05-07,0.05556,0.05556,0.05556,0.05556,0.05556,5400
2008-05-08,0.05556,0.08333,0.05556,0.05556,0.05556,0
2008-05-09,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2008-05-12,0.05556,0.05556,0.05556,0.05556,0.05556,163800
2008-05-13,0.05556,0.05556,0.05556,0.05556,0.05556,124560
2008-05-14,0.08333,0.08333,0.05556,0.05556,0.05556,1017000
2008-05-15,0.05556,0.05556,0.05556,0.05556,0.05556,537660
2008-05-16,0.05556,0.05556,0.05556,0.05556,0.05556,143100
2008-05-20,0.05556,0.05556,0.05556,0.05556,0.05556,50400
2008-05-21,0.08333,0.08333,0.05556,0.08333,0.08333,267120
2008-05-22,0.05556,0.08333,0.05556,0.05556,0.05556,0
2008-05-23,0.05556,0.05556,0.05556,0.05556,0.05556,54000
2008-05-26,0.05556,0.08333,0.05556,0.08333,0.08333,234900
2008-05-27,0.08333,0.08333,0.08333,0.08333,0.08333,729000
2008-05-28,0.08333,0.08333,0.05556,0.08333,0.08333,93600
2008-05-29,0.08333,0.08333,0.05556,0.05556,0.05556,221760
2008-05-30,0.08333,0.08333,0.08333,0.08333,0.08333,36000
2008-06-02,0.05556,0.08333,0.05556,0.05556,0.05556,0
2008-06-03,0.05556,0.05556,0.05556,0.05556,0.05556,40680
2008-06-04,0.05556,0.05556,0.05556,0.05556,0.05556,41400
2008-06-05,0.05556,0.05556,0.05556,0.05556,0.05556,57780
2008-06-06,0.05556,0.05556,0.05556,0.05556,0.05556,114480
2008-06-09,0.05556,0.08333,0.05556,0.08333,0.08333,275400
2008-06-10,0.05556,0.05556,0.05556,0.05556,0.05556,126360
2008-06-11,0.05556,0.08333,0.05556,0.08333,0.08333,27000
2008-06-12,0.05556,0.05556,0.05556,0.05556,0.05556,7200
2008-06-13,0.05556,0.05556,0.05556,0.05556,0.05556,511200
2008-06-16,0.05556,0.08333,0.05556,0.08333,0.08333,749340
2008-06-17,0.05556,0.05556,0.05556,0.05556,0.05556,350100
2008-06-18,0.05556,0.05556,0.05556,0.05556,0.05556,39600
2008-06-19,0.08333,0.08333,0.05556,0.05556,0.05556,267660
2008-06-20,0.05556,0.08333,0.05556,0.08333,0.08333,147600
2008-06-23,0.05556,0.05556,0.05556,0.05556,0.05556,426600
2008-06-24,0.05556,0.05556,0.05556,0.05556,0.05556,10800
2008-06-25,0.05556,0.08333,0.05556,0.08333,0.08333,243900
2008-06-26,0.05556,0.05556,0.05556,0.05556,0.05556,127800
2008-06-27,0.05556,0.05556,0.05556,0.05556,0.05556,163800
2008-06-30,0.05556,0.08333,0.05556,0.08333,0.08333,763740
2008-07-01,0.05556,0.05556,0.05556,0.05556,0.05556,279360
2008-07-02,0.05556,0.05556,0.05556,0.05556,0.05556,2474820
2008-07-03,0.02778,0.05556,0.02778,0.05556,0.05556,32760
2008-07-04,0.05556,0.05556,0.05556,0.05556,0.05556,36000
2008-07-07,0.05556,0.05556,0.02778,0.05556,0.05556,117000
2008-07-08,0.05556,0.05556,0.05556,0.05556,0.05556,82800
2008-07-09,0.05556,0.05556,0.05556,0.05556,0.05556,189000
2008-07-10,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-07-11,0.02778,0.05556,0.02778,0.05556,0.05556,19800
2008-07-14,0.05556,0.05556,0.02778,0.05556,0.05556,309780
2008-07-15,0.02778,0.05556,0.02778,0.05556,0.05556,9360
2008-07-16,0.05556,0.05556,0.02778,0.05556,0.05556,52200
2008-07-17,0.02778,0.05556,0.02778,0.05556,0.05556,11700
2008-07-18,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2008-07-21,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-07-22,0.05556,0.05556,0.05556,0.05556,0.05556,180000
2008-07-23,0.05556,0.05556,0.05556,0.05556,0.05556,25200
2008-07-24,0.05556,0.05556,0.05556,0.05556,0.05556,71640
2008-07-25,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2008-07-28,0.05556,0.05556,0.05556,0.05556,0.05556,93600
2008-07-29,0.02778,0.05556,0.02778,0.05556,0.05556,7920
2008-07-30,0.05556,0.05556,0.05556,0.05556,0.05556,312480
2008-07-31,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-01,0.05556,0.05556,0.02778,0.05556,0.05556,81000
2008-08-04,0.05556,0.05556,0.05556,0.05556,0.05556,54000
2008-08-05,0.05556,0.05556,0.02778,0.05556,0.05556,97200
2008-08-06,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-07,0.02778,0.05556,0.02778,0.05556,0.05556,15840
2008-08-08,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-11,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-12,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-13,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-14,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-15,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-18,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-19,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-20,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-21,0.05556,0.05556,0.02778,0.05556,0.05556,74340
2008-08-22,0.02778,0.05556,0.02778,0.05556,0.05556,6120
2008-08-25,0.02778,0.05556,0.02778,0.05556,0.05556,91080
2008-08-26,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-27,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-28,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-08-29,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-09-01,0.05556,0.05556,0.02778,0.05556,0.05556,210600
2008-09-02,0.05556,0.05556,0.05556,0.05556,0.05556,5400
2008-09-03,0.02778,0.05556,0.02778,0.05556,0.05556,201240
2008-09-04,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-09-05,0.02778,0.05556,0.02778,0.05556,0.05556,741060
2008-09-08,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-09-09,0.02778,0.05556,0.02778,0.05556,0.05556,6300
2008-09-10,0.02778,0.05556,0.02778,0.05556,0.05556,4860
2008-09-11,0.02778,0.05556,0.02778,0.05556,0.05556,1800
2008-09-12,0.02778,0.05556,0.02778,0.05556,0.05556,726120
2008-09-15,0.02778,0.05556,0.02778,0.05556,0.05556,811440
2008-09-16,0.02778,0.05556,0.02778,0.02778,0.02778,1661400
2008-09-17,0.02778,0.05556,0.02778,0.02778,0.02778,1104480
2008-09-18,0.02778,0.02778,0.02778,0.02778,0.02778,605700
2008-09-19,0.02778,0.02778,0.02778,0.02778,0.02778,10800
2008-09-22,0.02778,0.02778,0.02778,0.02778,0.02778,358380
2008-09-23,0.05556,0.05556,0.02778,0.02778,0.02778,38520
2008-09-24,0.05556,0.05556,0.05556,0.05556,0.05556,54000
2008-09-25,0.02778,0.02778,0.02778,0.02778,0.02778,9000
2008-09-26,0.02778,0.02778,0.02778,0.02778,0.02778,45360
2008-09-29,0.02778,0.02778,0.02778,0.02778,0.02778,581400
2008-09-30,0.02778,0.02778,0.02778,0.02778,0.02778,82980
2008-10-02,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2008-10-03,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-10-06,0.02778,0.02778,0.02778,0.02778,0.02778,1555200
2008-10-07,0.02778,0.05556,0.02778,0.05556,0.05556,24660
2008-10-08,0.02778,0.05556,0.02778,0.05556,0.05556,453420
2008-10-09,0.02778,0.02778,0.02778,0.02778,0.02778,111420
2008-10-10,0.02778,0.05556,0.02778,0.02778,0.02778,15074460
2008-10-13,0.02778,0.05556,0.02778,0.02778,0.02778,1555560
2008-10-14,0.02778,0.05556,0.02778,0.05556,0.05556,111600
2008-10-15,0.02778,0.05556,0.02778,0.05556,0.05556,228240
2008-10-16,0.02778,0.05556,0.02778,0.02778,0.02778,2022300
2008-10-17,0.02778,0.05556,0.02778,0.02778,0.02778,486360
2008-10-20,0.02778,0.02778,0.02778,0.02778,0.02778,451800
2008-10-21,0.02778,0.02778,0.02778,0.02778,0.02778,7200
2008-10-22,0.02778,0.02778,0.02778,0.02778,0.02778,54000
2008-10-23,0.02778,0.02778,0.02778,0.02778,0.02778,388440
2008-10-24,0.02778,0.02778,0.02778,0.02778,0.02778,264960
2008-10-27,0.02778,0.02778,0.02778,0.02778,0.02778,0
2008-10-29,0.02778,0.05556,0.02778,0.05556,0.05556,2140020
2008-10-30,0.02778,0.02778,0.02778,0.02778,0.02778,521460
2008-10-31,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-03,0.02778,0.02778,0.02778,0.02778,0.02778,9000
2008-11-04,0.02778,0.02778,0.02778,0.02778,0.02778,36000
2008-11-05,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-06,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-07,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-10,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-11,0.02778,0.02778,0.02778,0.02778,0.02778,198000
2008-11-12,0.02778,0.02778,0.02778,0.02778,0.02778,90000
2008-11-13,0.02778,0.02778,0.02778,0.02778,0.02778,34200
2008-11-14,0.02778,0.05556,0.02778,0.05556,0.05556,228600
2008-11-17,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-11-18,0.02778,0.02778,0.02778,0.02778,0.02778,26820
2008-11-19,0.02778,0.02778,0.02778,0.02778,0.02778,1328220
2008-11-20,0.02778,0.02778,0.02778,0.02778,0.02778,2388060
2008-11-21,0.02778,0.02778,0.02778,0.02778,0.02778,453600
2008-11-24,0.02778,0.02778,0.02778,0.02778,0.02778,563400
2008-11-25,0.02778,0.02778,0.02778,0.02778,0.02778,318780
2008-11-26,0.02778,0.02778,0.02778,0.02778,0.02778,28800
2008-11-27,0.05556,0.05556,0.05556,0.05556,0.05556,594900
2008-11-28,0.02778,0.02778,0.02778,0.02778,0.02778,900
2008-12-01,0.02778,0.02778,0.02778,0.02778,0.02778,54000
2008-12-02,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2008-12-03,0.02778,0.02778,0.02778,0.02778,0.02778,180000
2008-12-04,0.02778,0.02778,0.02778,0.02778,0.02778,288000
2008-12-05,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-12-09,0.02778,0.02778,0.02778,0.02778,0.02778,72900
2008-12-10,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-12-11,0.02778,0.02778,0.02778,0.02778,0.02778,151200
2008-12-12,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2008-12-15,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-12-16,0.02778,0.02778,0.02778,0.02778,0.02778,144000
2008-12-17,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-12-18,0.02778,0.05556,0.02778,0.02778,0.02778,449820
2008-12-19,0.02778,0.02778,0.02778,0.02778,0.02778,360000
2008-12-22,0.05556,0.05556,0.02778,0.02778,0.02778,241380
2008-12-23,0.02778,0.02778,0.02778,0.02778,0.02778,54000
2008-12-24,0.02778,0.05556,0.02778,0.02778,0.02778,0
2008-12-26,0.02778,0.02778,0.02778,0.02778,0.02778,360
2008-12-29,0.02778,0.02778,0.02778,0.02778,0.02778,351000
2008-12-30,0.02778,0.02778,0.02778,0.02778,0.02778,88020
2009-01-02,0.02778,0.05556,0.02778,0.05556,0.05556,609480
2009-01-05,0.05556,0.05556,0.02778,0.02778,0.02778,7200
2009-01-06,0.05556,0.05556,0.05556,0.05556,0.05556,9000
2009-01-07,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-01-08,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-01-09,0.02778,0.02778,0.02778,0.02778,0.02778,360
2009-01-12,0.02778,0.02778,0.02778,0.02778,0.02778,54000
2009-01-13,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2009-01-14,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-01-15,0.02778,0.02778,0.02778,0.02778,0.02778,36000
2009-01-16,0.02778,0.02778,0.02778,0.02778,0.02778,1800
2009-01-19,0.02778,0.05556,0.02778,0.05556,0.05556,422100
2009-01-20,0.02778,0.05556,0.02778,0.05556,0.05556,72180
2009-01-21,0.02778,0.05556,0.02778,0.05556,0.05556,919260
2009-01-22,0.02778,0.05556,0.02778,0.05556,0.05556,8280
2009-01-23,0.02778,0.02778,0.02778,0.02778,0.02778,450000
2009-01-28,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2009-01-29,0.05556,0.05556,0.05556,0.05556,0.05556,360
2009-01-30,0.02778,0.02778,0.02778,0.02778,0.02778,163800
2009-02-02,0.02778,0.02778,0.02778,0.02778,0.02778,765000
2009-02-03,0.05556,0.05556,0.02778,0.02778,0.02778,180000
2009-02-04,0.02778,0.02778,0.02778,0.02778,0.02778,53640
2009-02-05,0.05556,0.05556,0.05556,0.05556,0.05556,460260
2009-02-06,0.05556,0.05556,0.05556,0.05556,0.05556,1260
2009-02-09,0.02778,0.02778,0.02778,0.02778,0.02778,2520
2009-02-10,0.05556,0.05556,0.02778,0.02778,0.02778,31500
2009-02-11,0.02778,0.02778,0.02778,0.02778,0.02778,90000
2009-02-12,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-02-13,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-02-16,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-02-17,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-02-18,0.02778,0.02778,0.02778,0.02778,0.02778,31140
2009-02-19,0.02778,0.02778,0.02778,0.02778,0.02778,323460
2009-02-20,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2009-02-23,0.02778,0.02778,0.02778,0.02778,0.02778,798480
2009-02-24,0.02778,0.02778,0.02778,0.02778,0.02778,56520
2009-02-25,0.02778,0.02778,0.02778,0.02778,0.02778,108000
2009-02-26,0.02778,0.02778,0.02778,0.02778,0.02778,273600
2009-02-27,0.02778,0.02778,0.02778,0.02778,0.02778,126000
2009-03-02,0.02778,0.02778,0.02778,0.02778,0.02778,299160
2009-03-03,0.02778,0.02778,0.02778,0.02778,0.02778,273600
2009-03-04,0.02778,0.02778,0.02778,0.02778,0.02778,522000
2009-03-05,0.02778,0.02778,0.02778,0.02778,0.02778,144000
2009-03-06,0.02778,0.02778,0.02778,0.02778,0.02778,298620
2009-03-09,0.02778,0.02778,0.02778,0.02778,0.02778,63000
2009-03-10,0.02778,0.02778,0.02778,0.02778,0.02778,106200
2009-03-11,0.02778,0.02778,0.02778,0.02778,0.02778,974340
2009-03-12,0.02778,0.02778,0.02778,0.02778,0.02778,225180
2009-03-13,0.02778,0.02778,0.02778,0.02778,0.02778,3780
2009-03-16,0.02778,0.05556,0.02778,0.05556,0.05556,215280
2009-03-17,0.02778,0.02778,0.02778,0.02778,0.02778,312480
2009-03-18,0.02778,0.02778,0.02778,0.02778,0.02778,388800
2009-03-19,0.02778,0.02778,0.02778,0.02778,0.02778,648000
2009-03-20,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-03-23,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-03-24,0.02778,0.02778,0.02778,0.02778,0.02778,8280
2009-03-25,0.02778,0.02778,0.02778,0.02778,0.02778,18000
2009-03-26,0.02778,0.02778,0.02778,0.02778,0.02778,554760
2009-03-27,0.02778,0.02778,0.02778,0.02778,0.02778,146340
2009-03-30,0.02778,0.02778,0.02778,0.02778,0.02778,198900
2009-03-31,0.02778,0.02778,0.02778,0.02778,0.02778,72000
2009-04-01,0.05556,0.05556,0.02778,0.02778,0.02778,576000
2009-04-02,0.02778,0.05556,0.02778,0.05556,0.05556,111240
2009-04-03,0.02778,0.02778,0.02778,0.02778,0.02778,18540
2009-04-06,0.02778,0.02778,0.02778,0.02778,0.02778,270000
2009-04-07,0.02778,0.02778,0.02778,0.02778,0.02778,36000
2009-04-08,0.02778,0.02778,0.02778,0.02778,0.02778,401760
2009-04-09,0.02778,0.02778,0.02778,0.02778,0.02778,54720
2009-04-13,0.02778,0.02778,0.02778,0.02778,0.02778,225540
2009-04-14,0.02778,0.05556,0.02778,0.05556,0.05556,454500
2009-04-15,0.02778,0.05556,0.02778,0.05556,0.05556,165600
2009-04-16,0.05556,0.05556,0.05556,0.05556,0.05556,39600
2009-04-17,0.05556,0.05556,0.05556,0.05556,0.05556,126000
2009-04-20,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-04-21,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-04-22,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-04-23,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-04-24,0.02778,0.05556,0.02778,0.05556,0.05556,25200
2009-04-27,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-04-28,0.02778,0.02778,0.02778,0.02778,0.02778,1080
2009-04-29,0.02778,0.02778,0.02778,0.02778,0.02778,2140560
2009-04-30,0.02778,0.02778,0.02778,0.02778,0.02778,8100
2009-05-01,0.02778,0.02778,0.02778,0.02778,0.02778,0
2009-05-04,0.02778,0.05556,0.02778,0.05556,0.05556,210600
2009-05-05,0.02778,0.02778,0.02778,0.02778,0.02778,90000
2009-05-06,0.05556,0.05556,0.02778,0.02778,0.02778,81360
2009-05-07,0.05556,0.05556,0.02778,0.05556,0.05556,137520
2009-05-08,0.05556,0.05556,0.02778,0.05556,0.05556,993600
2009-05-11,0.05556,0.05556,0.02778,0.02778,0.02778,90000
2009-05-12,0.02778,0.05556,0.02778,0.02778,0.02778,41400
2009-05-13,0.05556,0.05556,0.05556,0.05556,0.05556,2520
2009-05-14,0.02778,0.02778,0.02778,0.02778,0.02778,207360
2009-05-15,0.05556,0.05556,0.02778,0.05556,0.05556,45000
2009-05-18,0.05556,0.05556,0.02778,0.05556,0.05556,187200
2009-05-19,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-05-20,0.02778,0.05556,0.02778,0.05556,0.05556,118800
2009-05-21,0.05556,0.05556,0.05556,0.05556,0.05556,5400
2009-05-22,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-05-25,0.05556,0.05556,0.05556,0.05556,0.05556,36000
2009-05-26,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-05-27,0.05556,0.05556,0.02778,0.02778,0.02778,12240
2009-05-28,0.02778,0.02778,0.02778,0.02778,0.02778,180
2009-05-29,0.02778,0.02778,0.02778,0.02778,0.02778,4320
2009-06-01,0.05556,0.05556,0.05556,0.05556,0.05556,127800
2009-06-02,0.05556,0.05556,0.05556,0.05556,0.05556,36000
2009-06-03,0.05556,0.05556,0.05556,0.05556,0.05556,144000
2009-06-04,0.02778,0.05556,0.02778,0.05556,0.05556,360180
2009-06-05,0.05556,0.08333,0.02778,0.05556,0.05556,10502820
2009-06-08,0.05556,0.08333,0.05556,0.05556,0.05556,18252180
2009-06-09,0.05556,0.08333,0.05556,0.05556,0.05556,6221700
2009-06-10,0.05556,0.08333,0.05556,0.08333,0.08333,2362680
2009-06-11,0.05556,0.08333,0.05556,0.08333,0.08333,2305980
2009-06-12,0.05556,0.05556,0.05556,0.05556,0.05556,2530800
2009-06-15,0.05556,0.05556,0.02778,0.02778,0.02778,2235600
2009-06-16,0.05556,0.05556,0.02778,0.02778,0.02778,279900
2009-06-17,0.05556,0.05556,0.05556,0.05556,0.05556,72000
2009-06-18,0.05556,0.05556,0.05556,0.05556,0.05556,90000
2009-06-19,0.02778,0.05556,0.02778,0.05556,0.05556,32400
2009-06-22,0.02778,0.02778,0.02778,0.02778,0.02778,45540
2009-06-23,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-06-24,0.05556,0.05556,0.05556,0.05556,0.05556,162000
2009-06-25,0.05556,0.05556,0.05556,0.05556,0.05556,239400
2009-06-26,0.02778,0.02778,0.02778,0.02778,0.02778,5400
2009-06-29,0.05556,0.05556,0.05556,0.05556,0.05556,36000
2009-06-30,0.05556,0.05556,0.05556,0.05556,0.05556,25200
2009-07-01,0.05556,0.05556,0.05556,0.05556,0.05556,76500
2009-07-02,0.05556,0.05556,0.02778,0.05556,0.05556,152280
2009-07-03,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-07-06,0.05556,0.05556,0.05556,0.05556,0.05556,216000
2009-07-07,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-07-08,0.02778,0.05556,0.02778,0.05556,0.05556,52200
2009-07-09,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-07-10,0.05556,0.05556,0.05556,0.05556,0.05556,189000
2009-07-13,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-07-14,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-07-15,0.02778,0.05556,0.02778,0.05556,0.05556,30600
2009-07-16,0.05556,0.05556,0.05556,0.05556,0.05556,436500
2009-07-17,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-07-20,0.05556,0.05556,0.05556,0.05556,0.05556,27000
2009-07-21,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-07-22,0.02778,0.05556,0.02778,0.05556,0.05556,39600
2009-07-23,0.05556,0.05556,0.05556,0.05556,0.05556,144000
2009-07-24,0.05556,0.05556,0.05556,0.05556,0.05556,126000
2009-07-27,0.05556,0.05556,0.05556,0.05556,0.05556,144000
2009-07-28,0.02778,0.05556,0.02778,0.05556,0.05556,132300
2009-07-29,0.02778,0.05556,0.02778,0.05556,0.05556,12240
2009-07-30,0.02778,0.05556,0.02778,0.05556,0.05556,21960
2009-07-31,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-08-03,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-08-04,0.05556,0.08333,0.05556,0.05556,0.05556,7600140
2009-08-05,0.05556,0.05556,0.05556,0.05556,0.05556,1008900
2009-08-06,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-08-07,0.05556,0.05556,0.05556,0.05556,0.05556,39600
2009-08-11,0.02778,0.02778,0.02778,0.02778,0.02778,9540
2009-08-12,0.05556,0.05556,0.02778,0.02778,0.02778,61920
2009-08-13,0.02778,0.02778,0.02778,0.02778,0.02778,18000
2009-08-14,0.02778,0.05556,0.02778,0.05556,0.05556,308700
2009-08-17,0.05556,0.05556,0.05556,0.05556,0.05556,376200
2009-08-18,0.05556,0.05556,0.05556,0.05556,0.05556,144000
2009-08-19,0.05556,0.05556,0.05556,0.05556,0.05556,135000
2009-08-20,0.02778,0.05556,0.02778,0.05556,0.05556,24300
2009-08-21,0.05556,0.05556,0.02778,0.05556,0.05556,83700
2009-08-24,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-08-25,0.05556,0.05556,0.05556,0.05556,0.05556,90000
2009-08-26,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-08-27,0.05556,0.05556,0.05556,0.05556,0.05556,185400
2009-08-28,0.05556,0.05556,0.05556,0.05556,0.05556,414000
2009-08-31,0.05556,0.05556,0.05556,0.05556,0.05556,162000
2009-09-01,0.05556,0.05556,0.05556,0.05556,0.05556,23400
2009-09-02,0.02778,0.02778,0.02778,0.02778,0.02778,171000
2009-09-03,0.05556,0.05556,0.05556,0.05556,0.05556,90000
2009-09-04,0.05556,0.05556,0.05556,0.05556,0.05556,363600
2009-09-07,0.02778,0.05556,0.02778,0.05556,0.05556,9900
2009-09-08,0.05556,0.05556,0.05556,0.05556,0.05556,1440000
2009-09-09,0.05556,0.05556,0.02778,0.02778,0.02778,192600
2009-09-10,0.05556,0.05556,0.02778,0.02778,0.02778,549720
2009-09-11,0.05556,0.05556,0.05556,0.05556,0.05556,1800
2009-09-14,0.05556,0.05556,0.05556,0.05556,0.05556,0
2009-09-15,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-09-16,0.02778,0.02778,0.02778,0.02778,0.02778,36000
2009-09-17,0.02778,0.02778,0.02778,0.02778,0.02778,36000
2009-09-18,0.02778,0.02778,0.02778,0.02778,0.02778,19980
2009-09-21,0.02778,0.02778,0.02778,0.02778,0.02778,0
2009-09-22,0.05556,0.05556,0.05556,0.05556,0.05556,180000
2009-09-23,0.05556,0.05556,0.05556,0.05556,0.05556,360000
2009-09-24,0.05556,0.05556,0.05556,0.05556,0.05556,95400
2009-09-25,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-09-28,0.02778,0.05556,0.02778,0.05556,0.05556,179100
2009-09-29,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-09-30,0.05556,0.05556,0.05556,0.05556,0.05556,9000
2009-10-01,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-10-02,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-10-05,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-10-06,0.05556,0.05556,0.05556,0.05556,0.05556,90000
